helm,permeability
"PEPTIDE1{G.G.X2791.P.X1895.G.A}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.46337235
"PEPTIDE1{Q.X49.Q.Q.X1811.X232.X1253}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-8.52250329
"PEPTIDE1{X946.P.X1801.A.P.F.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.92752282
"PEPTIDE1{Q.(N->O)Tyr.G.F.R.G.X1410}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.41704837
"PEPTIDE1{Mono19.A.R.X233.P.X1895.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.45812529
"PEPTIDE1{Y.R.A.F.X2113.X1777.Y}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.30489688
"PEPTIDE1{Y.X1294.G.P.X2432.Y.X956}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.13049970
"PEPTIDE1{X490.G.X1664.X542.X255.Q.X2674}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.05707198
"PEPTIDE1{G.R.X1811.X601.X196.X1720.Q}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.14871519
"PEPTIDE1{L.X591.G.P.Y.R.X2461}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.70072209
"PEPTIDE1{X2328.X255.X2745.Q.R.X2432.X785}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.04089308
"PEPTIDE1{X2328.F.L.G.dPhe(2-F).Y.X2132}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.43762627
"PEPTIDE1{X6.Y.G.X2432.X1432.F.P}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.11560395
"PEPTIDE1{Q.Q.F.X1410.F.P.X3011}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.17415118
"PEPTIDE1{dP.A.L.F.Y.X1813.X81}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.04408558
"PEPTIDE1{X1777.X2791.Mono107.G.F.Y.Q}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.39767414
"PEPTIDE1{X2432.P.Q.G.X232.F.P}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.48192449
"PEPTIDE1{L.A.Y.G.P.Q.X786}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.34585643
"PEPTIDE1{Q.X2793.L.G.Q.Y.X3004}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.92351525
"PEPTIDE1{F.G.Y.A.G.X49.Q}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.90759276
"PEPTIDE1{F.X2754.P.R.X956.X2113.Q}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.51066124
"PEPTIDE1{Q.P.P.X956.X233.X2432.Q}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.87045906
"PEPTIDE1{R.L.G.homoPhe_4CF3_3Cl.Y.X612.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.28260935
"PEPTIDE1{X663.X1777.P.P.P.X2432.Y}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.31597530
"PEPTIDE1{L.X7.Q.X1777.dHpr.X683.X2669}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.79731782
"PEPTIDE1{A.X1895.X196.X2285.X11.Y.Y}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.71994766
"PEPTIDE1{G.X1661.P.X1811.X2403.G.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.48229992
"PEPTIDE1{X255.X2258.dP.P.X1190.X425.P}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.88803682
"PEPTIDE1{X343.R.G.Mono106.L.X1956.Q}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.03903772
"PEPTIDE1{Q.Y.dP.P.F.X946.X375}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.23084269
"PEPTIDE1{P.(N->O)Val.X1004.G.X683.G.P}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.27083204
"PEPTIDE1{G.X612.X232.Q.X2432.X3004.Y}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.16009139
"PEPTIDE1{G.dHpr.G.G.Mono19.X3004.Mono50}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.94677912
"PEPTIDE1{R.L.Aze.X1010.X1699.X1004.X1004}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.62190119
"PEPTIDE1{Y.Q.X490.X391.X2577.dP.(N->O)Val}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.53690236
"PEPTIDE1{X956.F.L.G.Y.R.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.61410424
"PEPTIDE1{Q.Q.P.R.Y.X2432.X2327}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.74561636
"PEPTIDE1{P.X1989.X305.Q.P.Cha.Q}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.65586088
"PEPTIDE1{X2432.X497.X2432.G.X11.Y.dP}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.63373232
"PEPTIDE1{X196.X2328.P.Y.X1813.Q.P}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.44977233
"PEPTIDE1{L.Y.F.G.F.X956.X537}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.20712575
"PEPTIDE1{X946.Q.X305.dP.Aze.G.X663}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.57661092
"PEPTIDE1{Y.X147.dP.P.A.X930.P}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.66204755
"PEPTIDE1{Q.G.Y.P.dHpr.X305.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.87396186
"PEPTIDE1{L.X425.X2791.Q.G.R.P}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.24133948
"PEPTIDE1{X1058.G.P.Q.X946.G.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.24752569
"PEPTIDE1{F.X809.G.G.X956.G.X490}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.46413694
"PEPTIDE1{X2791.X1918.X671.P.Q.G.P}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.02355638
"PEPTIDE1{X1004.X622.Y.P.X343.X7.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.06299042
"PEPTIDE1{F.Q.R.X490.F.X497.X534}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.30663962
"PEPTIDE1{P.R.R.Y.L.X2577.X2432}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.78105453
"PEPTIDE1{X1664.Q.X1664.X1010.G.X956.X305}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.61448855
"PEPTIDE1{Aze.X569.X1010.G.dS.Mono16.Q}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.80664812
"PEPTIDE1{G.G.X1956.G.X1393.G.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.84284986
"PEPTIDE1{X375.X1811.X1395.Q.G.P.X786}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.86572718
"PEPTIDE1{meL.L.X1010.X2432.P.P.P}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.41088788
"PEPTIDE1{P.X612.X1350.G.X569.Q.Y}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.40304134
"PEPTIDE1{F.X2432.Q.X2432.Y.G.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.90002431
"PEPTIDE1{Y.Y.G.X2719.X2432.F.X490}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.66355491
"PEPTIDE1{X786.X136.F.X391.F.G.X2754}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.47528518
"PEPTIDE1{X1749.X2432.G.F.X956.G.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.74733721
"PEPTIDE1{Q.L.X956.Y.X2433.P.dP}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.81017072
"PEPTIDE1{L.Q.R.Q.Q.X2577.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.24931671
"PEPTIDE1{Q.R.X1811.F.Q.X1190.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.75519944
"PEPTIDE1{X2577.G.dP.P.X2465.X1918.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.70530914
"PEPTIDE1{F.G.X1393.G.L.X255.Mono60}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.62976286
"PEPTIDE1{Y.X3011.X2285.P.R.F.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.98003098
"PEPTIDE1{X1410.Mono50.X504.X229.Q.X1029.Q}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.06892078
"PEPTIDE1{G.A.(N->O)Tyr.P.P.X1918.X7}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.08620422
"PEPTIDE1{X2403.dHpr.X1777.X7.Y.A.Q}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.83565425
"PEPTIDE1{R.X1029.G.F.G.X233.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.61648888
"PEPTIDE1{G.X2461.X1895.Q.X786.X2461.Y}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.93226748
"PEPTIDE1{P.R.X1609.Q.G.G.X7}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.21803562
"PEPTIDE1{R.X425.X591.X490.Q.G.Y}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.57483005
"PEPTIDE1{X187.Q.X2461.X1811.X2328.R.lalloHyp}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-8.01989950
"PEPTIDE1{G.Y.G.P.P.X702.X2671}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.16510604
"PEPTIDE1{X2791.G.X824.X591.G.X809.X7}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.93482842
"PEPTIDE1{P.X233.P.G.X46.Cit.Y}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.47645746
"PEPTIDE1{F.Y.X1956.P.P.L.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.55579204
"PEPTIDE1{Y.Y.X2048.G.R.Q.Q}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.95111048
"PEPTIDE1{dHpr.G.F.X2432.R.X2113.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.82112423
"PEPTIDE1{F.X956.G.G.X255.Q.dHpr}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.69197937
"PEPTIDE1{R.F.G.F.F.Q.Q}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.46445333
"PEPTIDE1{F.R.X786.Q.P.G.X1720}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.36519291
"PEPTIDE1{X1895.X1350.R.X2113.G.G.X1664}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.50509315
"PEPTIDE1{R.X683.Y.Y.Q.R.A}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.35805931
"PEPTIDE1{X631.L.R.X2465.X2461.L.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.45424788
"PEPTIDE1{X2203.X2432.X1918.X425.X824.Q.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.88451848
"PEPTIDE1{X946.G.Q.X956.P.P.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.01783777
"PEPTIDE1{Y.G.X400.X1895.X1788.Q.X2461}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.68222048
"PEPTIDE1{P.P.X1834.Aze.X786.X314.X612}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.92996627
"PEPTIDE1{X1813.G.Q.G.Q.X1609.X2719}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.55413149
"PEPTIDE1{X591.X1895.L.Y.X1777.G.X956}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.68871106
"PEPTIDE1{G.X1813.Q.A.Y.Y.Q}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.53759084
"PEPTIDE1{P.X2113.G.X945.L.X1661.Q}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.39017916
"PEPTIDE1{R.dP.Y.X7.X591.X233.X1989}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.34117718
"PEPTIDE1{P.P.R.X1798.F.Mono19.Y}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.53470589
"PEPTIDE1{X2669.X1811.G.L.R.X2754.X1802}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.94380476
"PEPTIDE1{F.Mono50.F.X2577.X569.G.Y}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.26681902
"PEPTIDE1{G.X2258.F.X956.X946.P.Y}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.74842579
"PEPTIDE1{L.F.G.Q.X490.G.P}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.55683107
"PEPTIDE1{Q.X981.X233.X3011.X490.R.X1393}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.71145915
"PEPTIDE1{G.Aze.G.A.R.Q.X934}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.03319815
"PEPTIDE1{L.R.X11.R.L.X1777.Q}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.92732244
"PEPTIDE1{Q.L.Mono51.Y.X2432.X2465.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.16924552
"PEPTIDE1{X1800.G.X232.X1811.G.P.Q}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-8.07718333
"PEPTIDE1{X277.X305.F.X1004.P.X1664.Y}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.55601329
"PEPTIDE1{P.L.X1004.X46.P.L.X196}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.49851196
"PEPTIDE1{Q.R.Q.am_G.G.dNle.Q}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.43985514
"PEPTIDE1{X375.X2745.X1895.Y.X824.L.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.81339226
"PEPTIDE1{Q.X179.R.X956.X1777.G.X11}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.22051676
"PEPTIDE1{L.G.G.X956.X425.Trp(7-Br).P}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.28678141
"PEPTIDE1{L.Q.P.G.X1004.Mono63.Q}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.34377181
"PEPTIDE1{P.Y.R.X569.X956.G.P}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.93895786
"PEPTIDE1{P.X956.X314.L.G.X1813.X11}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.68343561
"PEPTIDE1{P.Y.dP.F.Y.X1004.X1895}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.95534613
"PEPTIDE1{X1457.Q.Y.L.X1004.L.X956}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.54931804
"PEPTIDE1{X1004.G.Q.X786.Y.F.Q}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.27766867
"PEPTIDE1{X425.G.Q.X1038.am_G.P.P}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.25079854
"PEPTIDE1{A.d3-Pal.Hpr.G.Mono16.R.X2339}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.93168192
"PEPTIDE1{X179.Y.Q.P.P.X1777.X233}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.49867425
"PEPTIDE1{G.X1811.X1004.X11.Mono106.X3004.Y}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.93830000
"PEPTIDE1{G.X1811.G.A.X1010.X1664.X2719}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-8.27158621
"PEPTIDE1{P.X7.F.G.X1788.Q.Q}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.09984481
"PEPTIDE1{G.G.lalloHyp.F.X2432.P.Q}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.10898654
"PEPTIDE1{X946.X2432.L.P.X946.G.P}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.75809650
"PEPTIDE1{X255.X822.Q.R.dS.L.X1895}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.49041882
"PEPTIDE1{P.X2432.P.G.F.G.Y}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.08834439
"PEPTIDE1{P.Y.F.Y.X1942.X1895.Y}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.33228957
"PEPTIDE1{R.X1350.G.R.X1004.X3004.P}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.34309529
"PEPTIDE1{R.X2432.X113.Mono107.Y.R.X2258}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.17445119
"PEPTIDE1{P.Mono106.Q.X2113.G.X2203.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.16866567
"PEPTIDE1{X1798.dP.A.Q.G.X612.X3004}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.47575845
"PEPTIDE1{X1918.R.Q.Aze.Q.dP.Mono107}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.81501763
"PEPTIDE1{F.Q.G.R.X2791.am_G.X1989}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.58384523
"PEPTIDE1{X2516.P.(N->O)Val.G.(N->O)Val.X1918.X1004}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.03434548
"PEPTIDE1{A.G.Q.Hpr.Y.X2432.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.89267767
"PEPTIDE1{X1811.Q.G.A.G.P.dP}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.94278593
"PEPTIDE1{X1004.A.R.F.X2283.X49.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.54930768
"PEPTIDE1{P.X255.X233.P.G.X956.Y}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.81967182
"PEPTIDE1{L.X2391.X612.X591.Mono50.R.Q}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.43041017
"PEPTIDE1{Y.G.X537.Bal.Q.X1457.Q}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.80553778
"PEPTIDE1{X683.G.am_G.Aze.G.X1010.dP}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.82183710
"PEPTIDE1{L.G.X566.R.X956.G.X3011}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.12402160
"PEPTIDE1{X981.dNle.P.X305.homoPhe_4CF3_3Cl.G.X11}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.55700543
"PEPTIDE1{X956.X2432.X490.G.G.X261.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.76638403
"PEPTIDE1{Y.Q.G.dS.Y.Y.X930}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.14836157
"PEPTIDE1{Q.(N->O)Tyr.X1989.X2577.F.A.Q}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.38714192
"PEPTIDE1{G.G.Bal.P.X1664.X1457.X619}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.73680685
"PEPTIDE1{F.G.L.X2442.A.dP.X1798}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.18423449
"PEPTIDE1{X2719.P.Y.X11.X2113.P.X2461}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.67685901
"PEPTIDE1{Q.A.Q.X1004.G.Y.X1004}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.53305714
"PEPTIDE1{P.G.X1720.Mono60.L.F.(N->O)Tyr}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.88879891
"PEPTIDE1{X631.am_G.X2328.G.Q.X1811.P}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-8.04005969
"PEPTIDE1{dP.X490.Mono8.G.G.dS.P}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.65130326
"PEPTIDE1{F.X375.X577.G.X2328.X529.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.26567036
"PEPTIDE1{dP.Y.F.F.L.F.X981}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.45127256
"PEPTIDE1{Q.X2403.X204.Q.G.X1989.dP}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.09840875
"PEPTIDE1{P.Y.X261.X1664.Q.Q.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.76671512
"PEPTIDE1{G.Q.X2432.X196.X1910.dHpr.X1829}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.57528004
"PEPTIDE1{Q.P.Y.X1971.Bal.Y.X490}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.50968553
"PEPTIDE1{Mono107.X261.X1777.dP.dR.X126.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.80140952
"PEPTIDE1{dHpr.X2432.F.X126.R.G.Q}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.72463968
"PEPTIDE1{X196.G.X7.L.X1664.X1038.Q}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.78150659
"PEPTIDE1{X490.Y.R.R.Y.X786.X490}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.95488195
"PEPTIDE1{G.P.P.X1811.R.P.Q}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-8.02914007
"PEPTIDE1{G.X2791.F.X1664.R.Mono107.X529}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.37874059
"PEPTIDE1{X2461.G.X1457.F.L.X143.X591}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.77341614
"PEPTIDE1{L.X1969.Q.X663.X946.G.Q}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.75598255
"PEPTIDE1{X46.Q.P.P.X529.Y.Y}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.60038088
"PEPTIDE1{Q.P.X3011.X179.X6.X233.dP}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.02315896
"PEPTIDE1{R.X204.dHpr.X497.dP.F.lalloHyp}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.79456685
"PEPTIDE1{X490.Y.F.d2-Pal.Q.Y.P}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.11095321
"PEPTIDE1{G.Y.X1190.Y.X1393.X2188.P}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.66715312
"PEPTIDE1{X2432.X490.L.G.Y.R.Q}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.69314273
"PEPTIDE1{X1829.Y.X1918.Q.Mono107.X49.Q}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.49128210
"PEPTIDE1{X569.P.F.X233.X591.G.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.58235490
"PEPTIDE1{G.R.Bal.X2577.Mono19.G.Q}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.01520170
"PEPTIDE1{Q.Y.X1811.X2328.G.R.Q}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.88104964
"PEPTIDE1{X577.G.Cit.X601.G.X534.P}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.52865251
"PEPTIDE1{X46.X2658.dP.X2432.P.F.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.86851032
"PEPTIDE1{Q.P.P.X2432.Q.R.P}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.76438461
"PEPTIDE1{G.Y.L.X1811.Q.Q.X375}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.85840887
"PEPTIDE1{R.P.X1798.Q.X2791.F.X490}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.84775772
"PEPTIDE1{Q.X1350.X981.Q.X670.X663.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.78423311
"PEPTIDE1{X3004.P.(N->O)Val.dP.Q.Y.Q}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.70777224
"PEPTIDE1{P.X1004.X1004.P.Y.R.X786}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.56217400
"PEPTIDE1{X1788.X2432.P.G.X490.G.Y}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.63117730
"PEPTIDE1{X2791.Q.X305.L.Q.P.Q}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.41299037
"PEPTIDE1{Q.(N->O)Val.G.X1010.Q.G.X305}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.94334883
"PEPTIDE1{R.Y.Trp(7-Br).X1895.Y.P.X128}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.27215475
"PEPTIDE1{Q.L.X1410.X3004.Mono82.L.Y}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.06562696
"PEPTIDE1{G.Q.G.Aze.P.X255.Y}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.68715461
"PEPTIDE1{Q.X2526.X233.R.P.X1788.X537}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.16689876
"PEPTIDE1{dP.X1813.X2432.F.R.(N->O)Val.X2328}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.37792943
"PEPTIDE1{X299.P.L.A.R.P.Y}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.55276611
"PEPTIDE1{X537.Y.F.X1004.Mono82.Q.X569}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.48170403
"PEPTIDE1{X786.X2432.X956.X11.X1811.X2830.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.49196512
"PEPTIDE1{G.X1989.Y.X299.Trp(7-Br).Mono60.Y}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.87018523
"PEPTIDE1{X2258.lalloHyp.R.X3011.X2258.Y.X1664}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.15888378
